screen_id,language,filename,route,final_url,role,state,http_status,page_title,heading,html_lang,direction,inputs,buttons,table_rows,modals,reauthenticated,dev_overlay_visible,capture_date,viewport,privacy_treatment,verification_level,intended_manual_section,workflows,capture_error
SCR-ACCOUNTING-MatchReceipts,en,accounting-matchreceipts.en.png,/Accounting/MatchReceipts,/Accounting/MatchReceipts,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Match vendor invoice to goods receipt,en,ltr,81,51,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-MovementSummary,ar,,/Accounting/MovementSummary,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 5 — Accounting,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Accounting/MovementSummary
Call log:
[2m  - navigating to ""https://localhost:4"
SCR-ACCOUNTING-MovementSummary,en,,/Accounting/MovementSummary,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 5 — Accounting,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Accounting/MovementSummary
Call log:
[2m  - navigating to ""https://localhost:4"
SCR-ACCOUNTING-NewPurchaseInvoice,ar,accounting-newpurchaseinvoice.ar.png,/Accounting/NewPurchaseInvoice,/Accounting/NewPurchaseInvoice,development administrator (single session),rendered-with-data (after re-authentication),200,النظام المحاسبي - CrossBuy,فاتورة شراء جديدة,ar,rtl,101,60,1,9,yes,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-P2P-01,
SCR-ACCOUNTING-NewPurchaseInvoice,en,accounting-newpurchaseinvoice.en.png,/Accounting/NewPurchaseInvoice,/Accounting/NewPurchaseInvoice,development administrator (single session),rendered-with-data (after re-authentication),200,Accounting System - CrossBuy,New Purchase Invoice,en,ltr,101,60,1,9,yes,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:3 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-P2P-01,
SCR-ACCOUNTING-NewPurchaseReturn,ar,accounting-newpurchasereturn.ar.png,/Accounting/NewPurchaseReturn,/Accounting/NewPurchaseReturn,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,مرتجع شراء / إشعار مدين,ar,rtl,91,58,1,8,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-NewPurchaseReturn,en,accounting-newpurchasereturn.en.png,/Accounting/NewPurchaseReturn,/Accounting/NewPurchaseReturn,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,New Purchase Return / Debit Note,en,ltr,91,58,1,8,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-NewSalesInvoice,ar,accounting-newsalesinvoice.ar.png,/Accounting/NewSalesInvoice,/Accounting/NewSalesInvoice,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,فاتورة بيع جديدة,ar,rtl,101,60,1,9,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-O2C-01,
SCR-ACCOUNTING-NewSalesInvoice,en,accounting-newsalesinvoice.en.png,/Accounting/NewSalesInvoice,/Accounting/NewSalesInvoice,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,New Sales Invoice,en,ltr,101,60,1,9,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-O2C-01,
SCR-ACCOUNTING-NewSalesReturn,ar,accounting-newsalesreturn.ar.png,/Accounting/NewSalesReturn,/Accounting/NewSalesReturn,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,مرتجع بيع / إشعار دائن,ar,rtl,98,60,1,9,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-NewSalesReturn,en,accounting-newsalesreturn.en.png,/Accounting/NewSalesReturn,/Accounting/NewSalesReturn,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,New Sales Return / Credit Note,en,ltr,98,60,1,9,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-PartyStatementPicker,ar,,/Accounting/PartyStatementPicker,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 5 — Accounting,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Accounting/PartyStatementPicker
Call log:
[2m  - navigating to ""https://localh"
SCR-ACCOUNTING-PartyStatementPicker,en,,/Accounting/PartyStatementPicker,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 5 — Accounting,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Accounting/PartyStatementPicker
Call log:
[2m  - navigating to ""https://localh"
SCR-ACCOUNTING-Payments,ar,accounting-payments.ar.png,/Accounting/Payments,/Accounting/Payments,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,سندات الدفع,ar,rtl,92,58,4,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:5 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-P2P-01,
SCR-ACCOUNTING-Payments,en,accounting-payments.en.png,/Accounting/Payments,/Accounting/Payments,development administrator (single session),rendered-with-data (after re-authentication),200,Accounting System - CrossBuy,Payments,en,ltr,92,54,0,6,yes,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-P2P-01,
SCR-ACCOUNTING-Payroll,ar,accounting-payroll.ar.png,/Accounting/Payroll,/Accounting/Payroll,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,قيد الرواتب,ar,rtl,83,50,9,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-HR-01,
SCR-ACCOUNTING-Payroll,en,accounting-payroll.en.png,/Accounting/Payroll,/Accounting/Payroll,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Payroll Journal,en,ltr,83,50,9,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-HR-01,
SCR-ACCOUNTING-PayrollDisbursement,ar,accounting-payrolldisbursement.ar.png,/Accounting/PayrollDisbursement,/Accounting/PayrollDisbursement,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,صرف الرواتب والتوريد,ar,rtl,94,53,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-HR-01,
SCR-ACCOUNTING-PayrollDisbursement,en,accounting-payrolldisbursement.en.png,/Accounting/PayrollDisbursement,/Accounting/PayrollDisbursement,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Payroll disbursement & remittance,en,ltr,94,53,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-HR-01,
SCR-ACCOUNTING-PayrollTaxSettings,ar,accounting-payrolltaxsettings.ar.png,/Accounting/PayrollTaxSettings,/Accounting/PayrollTaxSettings,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,ضريبة الرواتب والتأمينات,ar,rtl,117,65,7,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-PayrollTaxSettings,en,accounting-payrolltaxsettings.en.png,/Accounting/PayrollTaxSettings,/Accounting/PayrollTaxSettings,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Payroll tax & insurance,en,ltr,117,65,7,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-Payslip,ar,accounting-payslip.ar.png,/Accounting/Payslip,/Accounting/Payslips,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,قسائم الرواتب 2026/01,ar,rtl,83,55,3,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-Payslip,en,accounting-payslip.en.png,/Accounting/Payslip,/Accounting/Payslips,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Payslips 2026/01,en,ltr,83,55,3,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-Payslips,ar,accounting-payslips.ar.png,/Accounting/Payslips,/Accounting/Payslips,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,قسائم الرواتب 2026/01,ar,rtl,83,54,3,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-HR-01,
SCR-ACCOUNTING-Payslips,en,accounting-payslips.en.png,/Accounting/Payslips,/Accounting/Payslips,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Payslips 2026/01,en,ltr,83,54,3,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-HR-01,
SCR-ACCOUNTING-Periods,ar,accounting-periods.ar.png,/Accounting/Periods,/Accounting/Periods,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,الفترات المالية,ar,rtl,81,101,26,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-ACC-01; WF-ACC-02,
SCR-ACCOUNTING-Periods,en,accounting-periods.en.png,/Accounting/Periods,/Accounting/Periods,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Fiscal Periods,en,ltr,81,101,26,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 5 — Accounting,WF-ACC-01; WF-ACC-02,
SCR-ACCOUNTING-PurchaseInvoiceDetail,ar,accounting-purchaseinvoicedetail.ar.png,/Accounting/PurchaseInvoiceDetail,/Accounting/PurchaseInvoices,development administrator (single session),rendered-empty-state,200,النظام المحاسبي - CrossBuy,فواتير الشراء,ar,rtl,83,58,0,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-PurchaseInvoiceDetail,en,accounting-purchaseinvoicedetail.en.png,/Accounting/PurchaseInvoiceDetail,/Accounting/PurchaseInvoices,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Purchase Invoices,en,ltr,83,103,25,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:27 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
SCR-ACCOUNTING-PurchaseInvoices,ar,accounting-purchaseinvoices.ar.png,/Accounting/PurchaseInvoices,/Accounting/PurchaseInvoices,development administrator (single session),rendered-empty-state,200,النظام المحاسبي - CrossBuy,فواتير الشراء,ar,rtl,83,58,0,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 5 — Accounting,,
